,AppName,inst_control,stall_constant_memory_dependency,gst_efficiency,inst_fp_64,local_store_transactions,stall_not_selected,global_hit_rate,stall_exec_dependency,shared_store_transactions,branch_efficiency,warp_nonpred_execution_efficiency,inst_bit_convert,gst_throughput,sysmem_read_throughput,issue_slot_utilization,shared_efficiency,shared_load_transactions,flop_count_dp_fma,shared_store_throughput,inst_executed,achieved_occupancy,stall_inst_fetch,dram_read_transactions,dram_write_transactions,stall_sync,gld_transactions_per_request,single_precision_fu_utilization,gst_requested_throughput,sysmem_write_utilization,flop_count_dp_mul,l2_tex_read_throughput,inst_per_warp,inst_integer,inst_issued,ecc_transactions,cf_fu_utilization,l2_tex_read_hit_rate,local_store_transactions_per_request,special_fu_utilization,local_load_transactions_per_request,flop_count_dp,double_precision_fu_utilization,issued_ipc,gld_transactions,shared_load_throughput,ldst_executed,dram_utilization,shared_utilization,flop_count_dp_add,cf_issued,l2_atomic_throughput,dram_read_throughput,flop_count_sp_mul,ldst_issued,flop_count_sp_add,eligible_warps_per_cycle,ipc,warp_execution_efficiency,issue_slots,cf_executed,ldst_fu_utilization,inst_misc,gld_requested_throughput,flop_count_sp_special,l2_tex_read_transactions,sysmem_write_throughput,l2_atomic_transactions,sysmem_read_transactions,gst_transactions_per_request,tex_utilization,tex_cache_transactions,l2_read_throughput,flop_sp_efficiency,gst_transactions,local_load_transactions,local_store_throughput,gld_throughput,stall_memory_throttle,stall_other,stall_texture,stall_memory_dependency,sysmem_utilization,l2_write_transactions,l2_read_transactions,l2_tex_write_transactions,sysmem_read_utilization,inst_inter_thread_communication,shared_load_transactions_per_request,atomic_transactions_per_request,local_load_throughput,ecc_throughput,flop_dp_efficiency,tex_cache_throughput,sysmem_write_transactions,stall_pipe_busy,inst_fp_32,inst_compute_ld_st,dram_write_throughput,flop_count_sp,l2_utilization,tex_cache_hit_rate,inst_replay_overhead,local_hit_rate,tex_fu_utilization,l2_write_throughput,l2_tex_write_throughput,atomic_transactions,gld_efficiency,sm_efficiency,l2_tex_write_hit_rate,shared_store_transactions_per_request,local_memory_overhead,flop_count_sp_fma
12,rodinia_gaussian,2.3960438568e-07,0.656362124314,0.3049696,0.0,0.0,0.00233833057527,0.454116377795,0.154104204009,0.0,1.0,0.854241346449,0.0,0.0039016499412,1.0,0.0446230543744,0.0,0.0,0.0,0.0,7.68376966032e-08,0.115665367426,0.449432627397,0.0,3.03537547999e-07,0.0,0.15208334375,0.0,0.00107753147952,1.0,0.0,0.00373216824874,6.37763097834e-07,7.73472267978e-08,8.36982046543e-08,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0490179766717,6.88106570184e-09,0.0,6.62713365008e-08,0.0,0.0,0.0,1.68326038784e-07,0.0,0.0,0.0,2.1600355506e-08,9.31322574615e-10,0.0158687527432,0.0378963295755,0.856630824706,7.39410368648e-08,1.68326038784e-07,0.2,2.3124462495e-08,0.00120525825561,3.75293281731e-08,4.28960128115e-09,0.756097565342,0.0,1.0,0.25,0.1,1.16401112707e-08,0.0074952622957,5.06533046036e-05,1.02295587378e-08,0.0,0.0,0.00319126865745,0.0134580605218,0.0525858554336,0.0,0.15474272381,1.0,1.02295575201e-08,7.50680154798e-09,1.02295575201e-08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0012299468969,1.0,0.00295215560514,2.28151750336e-09,9.14845748771e-09,0.000421130096443,3.82199203214e-09,0.0,0.371626463901,1.0,0.0,0.1,0.00397620726079,0.00350767328054,0.0,0.2501948,0.18924039525,1.0,0.0,0.0,1.1408701539e-08
13,cudasdk_MCEstimatePiQ,0.000169655818066,0.0409149424798,1.0,0.0,0.0163287845123,0.0185867347725,0.858319962043,0.56878301117,0.000138742676675,1.0,0.994190864696,3.48776736303e-05,0.0820432053198,1.0,0.297699440822,0.276914597931,3.57026807192e-05,0.0,0.0272475600575,3.79245867691e-05,0.874183213273,0.240998615276,1.14684286623e-05,0.00245723763024,0.0947647291231,0.25,0.125,0.0820432053198,1.0,0.0,0.2569014763,0.000481971308136,8.12271309312e-05,3.79314470175e-05,1.0,0.0,0.99305556,0.573537957244,0.2,0.418488289521,0.0,0.0,0.290465364179,2.5868668052e-06,0.0174313602643,2.91377940293e-05,0.555555555556,0.1,0.0,6.97315369493e-05,0.0,0.381933173768,3.8798792368e-06,2.88102189959e-05,0.0,0.140263190373,0.271289015101,1.0,3.20708956638e-05,6.97315369493e-05,0.2,1.5981332992e-05,0.318525382316,0.0,1.41105305301e-06,0.158536583806,0.0,1.0,0.125,0.2,1.21168902283e-05,0.257301783352,0.0194666495627,5.81224928281e-06,0.00828965239166,0.240503536038,0.219668989909,0.00139011608951,0.128154992824,0.00358094709373,0.664613540968,1.0,2.38516082977e-05,1.41184311219e-06,2.38516082977e-05,1.0,0.0,0.125,0.0,0.122849383043,1.0,0.0,0.130124554155,1.0,0.007983933199,6.9842372552e-06,2.87804187363e-05,0.125423431008,7.76038991298e-06,0.125,0.686230800207,0.0779495001146,1.0,0.2,0.302720584135,0.302702034486,0.0,1.0,0.958906191728,0.95876289,0.172893124386,0.78152709985,2.32830643654e-05
14,shoc_lev1md5hash,0.0272795817355,9.6747096846e-05,0.06730769,0.0,0.0,0.160737488377,0.0,0.239360773813,0.0,1.0,0.987674828769,0.000348888344859,0.0,1.0,0.810147506957,0.0,0.0,0.0,0.0,0.0119823268389,0.877414648083,0.0496654132557,8.99625718726e-10,2.32712120133e-06,0.0,0.0,0.875,0.0,1.0,0.0,0.0,7.76251057311e-05,0.0410256917501,0.0119824694552,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.721253107837,0.0,0.0,4.65626877985e-05,0.0,0.0,0.0,0.00974686976814,0.0,0.0,0.0,1.16440812974e-05,0.0,0.596036369317,0.720253359414,0.99999963871,0.0118776533801,0.00974686976814,0.2,0.000757691728066,0.0,0.00469266719476,0.0,0.0,0.0,1.0,0.03125,0.0,0.0,3.99763628529e-06,0.0,3.02236962706e-09,0.0,0.0,0.0,6.09819672065e-05,0.997156087687,0.0,0.0,1.0,3.0223692673e-09,1.01031389255e-08,3.0223692673e-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0961037148795,2.32882407037e-05,2.79342213365e-10,0.0,0.0,0.0,0.0,5.28979246381e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.997980553277,1.0,0.0,0.0,0.0
15,parboil_bfs,0.00226158805988,0.0172850976629,0.16302412,0.0,0.0,0.00296952718114,0.39987888762,0.0851786692423,0.00294625556878,0.924480733684,0.658550090574,0.0,0.02570856906,1.0,0.0623566340596,0.264986347128,0.00109076128075,0.0,0.0150427206821,0.000106776651332,0.577357508724,0.0732282024046,4.11182931001e-05,0.0015923579768,0.827296231906,0.822484375,0.0,0.00427491248261,1.0,0.0,0.0504424340784,0.000221218746221,7.42776393883e-05,0.000106911116568,1.0,0.0,0.76340636,0.0,0.2,0.0,0.0,0.0,0.0604617117648,4.84763318094e-06,0.0138446848663,0.000159582122916,0.111111111111,0.1,0.0,0.00098592026452,0.620299840229,0.0355912246294,0.0,5.61419308994e-05,0.0,0.0229194758701,0.0603426628568,0.758811873457,0.00010091198291,0.00098592026452,0.2,3.90372701849e-05,0.00206200809916,0.0,1.065796592e-05,0.0,1.0,1.0,0.240057,0.1,3.29689855586e-05,0.0902329033901,0.0,1.24054323793e-05,0.0,0.0,0.014408799919,0.00043341451088,0.0258421368953,0.0,0.570595102447,1.0,4.7008071664e-05,1.90622525835e-05,1.24026410233e-05,1.0,1.48045235386e-05,0.275796125,1.0,0.0,1.0,0.0,0.0191619196762,1.0,0.00221241272369,0.0,4.53133574699e-05,0.0119265303964,0.0,0.0,0.530129366165,0.0547096785569,0.0,0.1,0.0876027932026,0.0231064088571,1.0,0.16329588,0.958804836989,0.94057913,0.380077525277,0.0,0.0
16,rodinia_backprop,0.00572091206872,0.00103467776573,0.79999756,0.00104487126927,0.0,0.0974211106475,0.66842331956,0.815064959385,0.0190406444526,1.0,0.999992258065,0.00530292426816,0.142573195375,1.0,0.792874368981,0.300700173955,0.0047888791584,0.000477674927114,0.132197024121,0.00133259251325,0.985745770667,0.149236817113,0.000257453988559,0.0282914195196,0.211807416134,0.2522300625,0.625,0.114058559254,1.0,0.00382092467351,0.185730788688,7.9028853737e-06,0.00217717029736,0.00133270913276,1.0,0.0,0.62838885,0.0,1.0,0.0,0.000826723722276,1.0,0.750233637966,9.57873835978e-05,0.0826572770293,0.000649643019282,0.444444444444,0.2,0.000682335915376,0.00257534383651,0.0,0.201242688531,0.000203417412531,0.00024407154115,0.000114440917969,0.486510387051,0.749308335839,0.999992536774,0.00124341199025,0.00257534383651,0.4,0.000331998496046,0.161689978157,0.0393523528184,4.34639898864e-05,0.0,0.0,1.0,0.15624809375,0.2,0.000213599301048,0.185746037272,0.0155505460132,7.61837087395e-05,0.0,0.0,0.158813002298,0.0119104100031,0.523166612741,0.00264174545081,0.121825417974,1.0,7.6183699671e-05,4.34656791315e-05,7.6183699671e-05,1.0,0.0,0.125,0.0,0.0,1.0,0.355205351856,0.112090373377,1.0,0.0260322995146,0.000633177912313,0.000221209213204,0.191441464604,0.000120788916918,0.125,0.576427373536,0.00343836510148,0.0,0.2,0.128182771798,0.128176590795,0.0,0.70212697,0.992136882301,1.0,0.172893124386,0.0,0.0
17,shoc_lev1fft,7.44865019088e-06,0.0568425465412,1.0,0.000310192777231,0.0,0.0293465147958,0.0,0.852014067378,0.00195288661052,1.0,1.0,6.28579385235e-05,0.233832418218,1.0,0.274286952811,0.503875970164,0.000532097684267,0.000108221574344,0.147643603034,3.37963900456e-05,0.866222476175,0.0388009224433,1.71855501048e-05,0.00311055161272,0.157162000259,0.5,0.125,0.233832418218,1.0,0.000477611940299,0.393154376499,1.39289324153e-05,4.56669176164e-06,3.38921320224e-05,1.0,0.0,0.46357422,0.0,0.2,0.0,0.000232513287435,0.9,0.26861361252,1.69532902946e-06,0.100009216788,3.4311426007e-05,0.888888888889,0.2,0.000767616191904,2.52984134761e-06,0.0,0.642987349155,3.17839707079e-05,1.6207528818e-05,0.000274658203125,0.15312094118,0.26124838905,1.0,3.05361236677e-05,2.52984134761e-06,0.2,2.22308066167e-06,0.487461768951,0.00215208179476,1.84949545764e-06,0.182926832387,0.0,1.0,0.5,0.2,7.62846332235e-06,0.393909240756,0.157225877978,7.61823137997e-06,0.0,0.0,0.336174886993,0.228083968857,0.28234661978,0.840646337991,0.545611478281,1.0,7.61823047314e-06,1.86287206836e-06,7.61823047314e-06,1.0,0.0,0.25,0.0,0.0,1.0,0.551452989476,0.199138746468,1.0,0.0340168392827,0.000112141148325,3.05115955466e-05,0.345220179011,9.85383269591e-05,0.25,0.0,0.111596988345,0.0,0.2,0.210257836131,0.210220736834,0.0,1.0,0.877247574447,0.99279785,0.345786248772,0.0,0.000110626220703
18,rodinia_needle,3.09671618843e-05,0.0506274697931,0.69565217,0.0,0.0,0.0111751846544,0.373690321042,0.408642966188,0.0011915898099,1.0,0.356115436714,0.0,0.0586248901521,1.0,0.129622385814,0.0471093043731,0.000635395131029,0.0,0.249485945416,7.3934939176e-06,0.149133726507,0.21569418924,3.81171417024e-06,0.000551224187167,0.178718046072,0.16118421875,0.0,0.0407774502564,1.0,0.0,0.0466299892855,2.31425024093e-05,4.53495152578e-06,7.44807302401e-06,1.0,0.0,0.14144646,0.0,0.0,0.0,0.0,0.0,0.128397854771,3.27031701514e-07,0.330717354293,1.25342180597e-05,0.222222222222,0.3,0.0,3.12888401505e-05,0.0,0.131127309443,0.0,3.5428307229e-06,0.0,0.0495302665304,0.126924618584,0.371520987133,6.62892829674e-06,3.12888401505e-05,0.2,1.1925324886e-06,0.0316421872991,0.0,2.40274113866e-07,0.158536583806,0.0,1.0,0.08984375,0.1,5.55466109837e-07,0.0493444500763,0.0,6.89797744884e-07,0.0,0.0,0.0398719493298,0.0367942255783,0.149286556064,0.000206150550555,0.205661516885,1.0,6.89797662775e-07,2.52070494085e-07,6.89797662775e-07,1.0,0.0,0.40625,0.0,0.0,1.0,0.0,0.0132393559212,1.0,0.00284423420123,0.0,3.55844734199e-06,0.16838926816,0.0,0.0,0.369221027029,0.0334447128524,0.0,0.1,0.0528102385562,0.0527051283073,0.0,0.54734848,0.748050525312,0.74118453,0.535968685597,0.0,0.0
19,cudasdk_simpleCUBLAS,5.23760638063e-05,0.010575055234,0.81394222,0.0,0.0,1.0,0.671430449269,0.12638830314,0.00392627471622,1.0,0.981569745087,0.0,0.0455917828085,1.0,0.797526549221,0.88934218075,0.00303461960558,0.0,0.163302971929,0.000197845482117,0.121552762076,0.480658439983,9.13569917367e-06,0.00105701892132,0.119619211382,0.2189725625,0.75,0.0371116748877,1.0,0.0,0.174655641947,0.00067060519381,3.28035860246e-05,0.000197890760116,1.0,0.0,0.86482344,0.0,0.0,0.0,0.0,0.0,0.777123142395,9.87531229153e-06,0.313782128729,0.000105527050984,0.222222222222,0.4,0.0,1.90059900851e-05,0.0,0.0644243421565,4.76759560618e-06,3.63826332804e-05,0.0,0.499543056374,0.760042547168,1.0,0.000179322107516,1.90059900851e-05,0.4,4.50264381242e-06,0.204052885209,0.0,4.52993183713e-06,0.0243902485808,0.0,1.0,0.09451496875,0.1,1.78538354692e-05,0.176253054936,1.0,2.70013852682e-06,0.0,0.0,0.355180159633,0.00112979462019,0.0595141935173,0.0,0.0477399362943,1.0,2.70013820541e-06,4.5698924371e-06,2.70013820541e-06,1.0,0.0,0.241721875,0.0,0.0,1.0,0.0,0.084534131497,1.0,0.016228339918,0.000803913645022,8.98223490364e-05,0.0645353358138,0.00133741938929,0.125,0.614028152626,0.00101828504928,0.0,0.2,0.0410066138725,0.040988064224,0.0,0.39620378,0.821387356973,0.5260892,0.205896520007,0.0,0.00400543212891
20,poly_syr2k,0.488184534874,0.0,1.0,0.0,0.0,0.00011904625535,0.0953947563425,0.0634534614512,0.0,1.0,0.999923994841,0.0,0.109381768511,1.0,0.0425710353635,0.0,0.0,0.0,0.0,0.542769543592,1.0,0.00447275319362,0.247099704067,0.786044881467,0.0,0.56246184375,0.0,0.109381768511,1.0,0.0,1.0,0.000842250590366,0.300305650245,0.542769656497,1.0,0.0,0.98450019,0.0,0.0,0.0,0.0,0.0,0.0421594718902,1.0,0.0,1.0,0.111111111111,0.0,0.0,0.167417944559,0.0,0.0451948561649,1.0,1.0,1.0,0.0147313055121,0.0413734277515,1.0,0.481382865115,0.167417944559,0.2,0.109606972993,0.155015530208,0.0,1.0,0.0,0.0,1.0,0.125,0.2,1.0,1.0,0.0198021490802,0.249756097561,0.0,0.0,0.855070951993,9.35186717543e-05,0.196042372619,0.730833671685,0.609815094828,1.0,0.249756067831,1.0,0.249756067831,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.122801968739,1.0,0.000144746530198,1.0,1.0,0.00127447265662,1.0,0.875,0.129563063697,0.0,0.0,0.2,0.0983367325531,0.0983367325531,0.0,0.12502589,1.0,0.99687583,0.0,0.0,1.0
21,cudasdk_concurrentKernels,1.74542929151e-06,0.262609391967,0.25,0.0,0.0,0.0,0.0,0.79001022348,1.43033687294e-06,1.0,0.527970615908,0.0,8.45122746409e-05,1.0,0.02466591703,0.170492516288,3.68068873394e-07,0.0,0.00134293624082,0.000265328341614,1.12238026243e-05,0.455821306374,6.29738003108e-09,4.04716730666e-07,0.0934319535714,0.0625,0.0,2.11280686602e-05,1.0,0.0,9.75985424892e-05,0.0539898759928,2.0066727601e-07,0.000265328187338,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0261974550137,1.03474672208e-10,0.000859452919715,1.86155439609e-08,0.111111111111,0.1,0.0,0.00143602904299,0.0,0.0,0.0,6.14492872152e-09,0.0,0.00838101945258,0.0254199748098,0.546753780163,0.000221107025955,0.00143602904299,0.2,8.68100237525e-08,0.000121009865367,0.0,1.12884244241e-10,0.756097565342,0.0,1.0,0.03125,0.1,9.31208901654e-10,0.00122583768761,0.0,2.32489971313e-10,0.0,0.0,8.34536786394e-05,0.036767422459,0.0725620717001,0.0,0.128537984342,1.0,2.32489943638e-10,1.91903197467e-09,2.32489943638e-10,1.0,0.0,0.193181875,0.0,0.0,1.0,0.0,9.88703296727e-05,1.0,0.00105431278336,0.0,4.56258948496e-09,0.000554118550398,0.0,0.0,0.725340660904,0.111596988345,0.0,0.1,0.000557175540489,7.59784840011e-05,0.0,1.0,0.145296561113,1.0,0.345786248772,0.0,0.0
22,cudasdk_fastWalshTransform,0.0152557662744,0.000610918041247,1.0,0.0,0.0,0.0603595501702,0.572213308029,0.283789820583,0.406200414988,1.0,1.0,5.71435804759e-06,0.317883889029,1.0,0.521798876111,0.271317830864,0.0737842122183,0.0,0.919829337263,0.00306733889477,0.972008856601,0.0701310686843,0.00188669505731,0.106167822268,0.212098159084,0.25,0.375,0.317883889029,1.0,0.0,0.205151372794,0.000143167089302,0.00562616425034,0.00306756953927,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.550650900867,0.000217002115771,0.415371914336,0.00336716693308,1.0,0.8,0.0,0.00811132981229,0.0,0.598137067608,0.000650935720098,0.00113492122374,0.0107421875,0.313029369334,0.550822969423,1.0,0.00256794446337,0.00811132981229,0.6,0.000569140367783,0.254361790336,0.000153720128197,0.000118367709289,0.0,0.0,1.0,0.125,0.1,0.00048822165263,0.205158999133,0.0739671078012,0.000243783404159,0.0,0.0,0.175418979638,0.505449772764,0.298728243164,0.0671339364908,0.965537092781,1.0,0.00024378337514,0.000118369391609,0.00024378337514,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.103912329752,1.0,0.0267993380033,0.00214822771214,0.00292911538394,0.49975649387,0.00179021889495,0.25,0.518100472074,0.00186906000388,0.0,0.2,0.285784947564,0.285784947564,0.0,1.0,0.99703129064,1.0,0.345786248772,0.0,7.62939453125e-06
23,cudasdk_simpleCUFFTcallback,3.19624066666e-07,0.87870364703,1.0,0.0,0.0,0.00197915986972,0.490468551374,0.138573102296,3.57584218235e-06,1.0,0.394096865215,6.97553472606e-09,0.00161981857021,1.0,0.026503855179,0.121625234004,6.0623108559e-07,0.0,0.0020255213829,1.1388444318e-07,0.0262585964125,0.866682606183,2.76185095649e-07,1.65933859573e-05,0.0159486857478,0.21875,0.0,0.00113387299841,1.0,0.0,0.00251413844601,6.65424499571e-06,7.01002794221e-08,1.21964596946e-07,1.0,0.0,0.75,0.0,0.2,0.0,0.0,0.0,0.0248954301183,2.89729082183e-09,0.000853428716901,4.46773055061e-08,0.111111111111,0.1,0.0,2.42587526483e-07,0.0,0.022619651003,1.73818589809e-08,1.76899463195e-08,6.70552253723e-08,0.00903014454526,0.0544318190551,0.39554016624,1.15256544061e-07,2.42587526483e-07,0.2,2.52050987292e-08,0.000779303530327,7.03674903246e-08,3.16075883874e-09,0.695121950284,0.0,1.0,0.078125,0.1,2.28146180905e-08,0.00704158315423,0.000264496090547,4.64979942625e-09,0.0,0.0,0.00214976675447,0.023495341629,0.141627568957,0.0,0.179762988733,1.0,4.64979887276e-09,1.23043814847e-08,4.64979887276e-09,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.000727685622742,1.0,0.00912005299243,3.35243388249e-08,7.96125308091e-09,0.0204114718469,4.20613133284e-08,0.0,0.296057417055,0.323532523407,0.0,0.1,0.00189313052871,0.00145625425234,0.0,0.72916667,0.100771012573,1.0,0.345786248772,0.0,8.56816768646e-08
24,poly_gesummv,0.000953484965906,2.61921664496e-05,1.0,0.0,0.0,2.52976467524e-05,0.182076535086,0.000304812847343,0.0,1.0,0.999960103227,0.0,0.0544914357091,1.0,0.00815540633557,0.0,0.0,0.0,0.0,0.00100984491601,0.330522621064,0.00155414753913,0.0151370888489,0.0137974004235,0.0,0.45832484375,0.0,0.0544914357091,1.0,0.0,0.279391078404,0.00160499148412,0.000586034991224,0.00100990878804,1.0,0.0,0.5444036,0.0,0.0,0.0,0.0,0.0,0.00728424782957,0.00238707625251,0.0,0.00312355052161,0.444444444444,0.0,0.0,0.000325715835813,0.0,0.35326678782,1.58919853539e-07,0.00312432290392,0.0,0.00279192460154,0.00736172108303,1.0,0.000939950352173,0.000325715835813,0.2,9.53197920272e-05,0.0760707707385,0.0,0.00218983152021,0.0,0.0,1.0,0.125,0.1,0.00292944911052,0.279391078404,0.00331555293808,0.000975252651502,0.0,0.0,0.238899195389,6.87473569146e-06,0.00208708938329,4.29569509984e-05,1.0,1.0,0.000975252535413,0.00218983301102,0.000975252535413,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0458974607763,1.0,1.30891216103e-06,0.000781364429743,0.00312458044204,0.00284816933464,0.00130221577732,0.25,0.219207584394,0.000282122264736,0.0,0.1,0.0489890574335,0.0489890574335,0.0,0.21960489,0.917469052363,0.99478881,0.0,0.0,0.00390672683716
25,parboil_cutcp,0.0626650312147,0.000541630286236,1.0,0.0,0.0,0.0759369063482,0.572213308029,0.265282422461,0.00995156879348,0.999871876078,0.842304964883,2.43083434134e-05,0.00164798932596,1.0,0.739382054643,0.635879053804,0.0344946570256,0.0,0.0219452611032,0.00419970532942,0.853198783748,0.167969922144,7.47858859977e-06,0.000899786471453,0.0763961164247,0.2492559375,0.5,0.00164798932596,1.0,0.0,0.018703847449,0.00176526467447,0.000768663326095,0.00419993520387,1.0,1.0,0.95028987,0.0,0.2,0.0,0.0,0.0,0.754745472854,1.67773833518e-05,0.189123097631,0.00130454455742,0.111111111111,0.2,0.0,0.0289251217508,0.0,0.00285690148253,0.0034837217618,0.000349934697275,0.00535608956125,0.398869915751,0.755356260648,0.918914178902,0.00363439542825,0.0289251217508,0.2,0.000784668624242,0.0231904084214,0.116359653854,9.15152568059e-06,0.0,0.0,1.0,0.125,0.1,3.77465528285e-05,0.0187953430457,0.371965586315,1.80040233784e-06,0.0,0.0,0.0159931166441,5.98964826236e-05,0.866202739732,0.0,0.00899145926765,1.0,1.80040212353e-06,9.19419507489e-06,1.80040212353e-06,1.0,0.0,0.125,0.0,0.0,1.0,0.0,0.00947378678137,1.0,0.0118140496173,0.0102180244983,0.0012950051043,0.0029700754213,0.00931847686249,0.0,0.518100472074,0.000260081462804,0.0,0.1,0.00148158041146,0.00148158041146,0.0,1.0,0.963174814371,0.57301841,0.342805398415,0.0,0.0200532275485
26,parboil_lbm,0.0178135726442,0.000106419481438,0.87692308,0.0,0.0,0.00940678770913,0.572213308029,0.279339460478,0.0,1.0,0.849038518223,0.0,0.31690727203,1.0,0.172514042832,0.0,0.0,0.0,0.0,0.00396822551771,0.644124849499,0.0252117187962,0.00485799327513,0.537504694714,0.0,0.234375,0.125,0.277904247728,1.0,0.0,0.162158451166,1.08425415779e-05,0.00345607190363,0.00396831879341,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177255898847,0.000558763229924,0.0,0.00225173545289,0.888888888889,0.0,0.0,0.0111636353812,0.0,0.472778599189,0.00169163883169,0.00213173145027,0.0120548884152,0.0729868013774,0.176384090572,0.885061823122,0.00340986836254,0.0111636353812,0.2,0.00117691963176,0.201055997798,0.0,0.00030478745945,0.0,0.0,1.0,0.133634875,0.1,0.00134094081838,0.162158451166,0.0728274454478,0.00136006633218,0.0,0.0,0.138656981213,0.289809326005,0.311246144333,0.861864859716,0.175164619369,1.0,0.00136006617028,0.000304789124535,0.00136006617028,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0876122425395,1.0,0.00165077767021,0.00664011464316,0.00196098231454,0.452862043891,0.00694333266296,0.25,0.518100472074,0.000105795849276,0.0,0.2,0.284906946359,0.284906946359,0.0,1.0,0.999572961163,0.26012564,0.0,0.0,0.0122663776856
27,cudasdk_boxFilterNPP,0.00015360823477,0.019361033206,1.0,0.0,0.0,0.247468946313,0.271558863091,0.126868123258,0.0,0.31204091086,0.567942599186,9.14297287615e-05,0.0383152561795,1.0,0.478160153571,0.0,0.0,0.0,0.0,7.3301638002e-05,0.345466604085,0.491365688011,8.45108400172e-06,0.000536957922411,0.0,0.115234375,0.375,0.0383152561795,1.0,0.0,0.238937244525,5.78938218887e-05,0.000122536960802,7.34187235122e-05,1.0,0.0,0.91128472,0.0,0.2,0.0,0.0,0.0,0.471175311168,6.25152579613e-06,0.0,2.59240065199e-05,0.111111111111,0.0,0.0,7.48011211762e-05,0.0,0.0710046062195,1.01708706265e-05,1.23939488114e-05,0.0,0.365614510492,0.445155822435,0.57290613086,6.57771841162e-05,7.48011211762e-05,0.2,5.38971854778e-06,0.104508090978,0.0,5.20170597461e-06,0.0365853664774,0.0,1.0,0.25,0.1,1.33498108141e-05,0.244183166726,0.00543172516368,1.90455784499e-06,0.0,0.0,0.204308297142,0.00440737356874,0.136428183439,0.00119758556247,0.302387073846,1.0,1.90455761828e-06,5.31447684327e-06,1.90455761828e-06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0753055895462,1.0,0.15635721956,6.10291963675e-06,7.24648619246e-06,0.0390588620828,5.08584913337e-06,0.25,0.230266874175,0.00707068925996,0.0,0.2,0.0344710296184,0.0344462989667,0.0,0.35277778,0.764726546906,0.85449219,0.0,0.0,0.0
28,cudasdk_dxtc,0.0107937524703,0.000355855399478,0.25,0.0,0.0,0.237770245096,0.572213308029,0.480925111349,0.0410749839802,0.961461633859,0.939178324464,0.0123772995311,0.000563415151965,1.0,0.668832749111,0.513187189953,0.019244199581,0.0,0.0591829413976,0.00639264084156,0.297654225252,0.147752159759,4.2516311467e-06,0.000425559642295,0.211316326259,0.24609375,0.625,0.000140853786145,1.0,0.0,0.0389059818577,0.000158415897168,0.00639867244785,0.00639272495327,1.0,0.5,0.9927898,0.0,0.4,0.0,0.0,0.0,0.73066383929,5.34028644279e-05,0.0689341754326,0.00454140566126,0.111111111111,0.1,0.0,0.0284303422121,0.0,0.00104715114153,0.00782902766477,0.00120737924387,0.000789642333984,0.380807814528,0.729625684568,0.961459365559,0.00517064670247,0.0284303422121,0.6,0.000574072515977,0.0482385034297,0.0245952205115,2.91295534578e-05,0.0,0.0,1.0,0.03125,0.1,0.000120148297327,0.0389822288706,0.466272271428,9.52278922496e-07,0.0,0.0,0.0332673749453,0.00127694736352,0.0399574404196,0.0,0.108681217976,1.0,9.52278809142e-07,2.91854849026e-05,9.52278809142e-07,1.0,0.0,0.17387825,0.0,0.0,1.0,0.0,0.0197064789822,1.0,0.0742748750336,0.0133978157651,0.00406126358211,0.000908754419864,0.0177546993246,0.0,0.516052648873,6.17142454111e-05,0.0,0.1,0.000506523215609,0.000506523215609,0.0,1.0,0.99772883463,0.9375,0.129885786802,0.0,0.0411281585693
